,text,text_final
22719,"['i', 'followed', 'this', 'exactly', '@', 'michellegielan', 'https', ':', '//hbr.org/2016/06/resilience-is-about-how-you-recharge-not-how-you-endure', '…', 'when', 'flying', 'from', '@', 'dublinairport', 'to', '@', 'flysfo', 'mych', 'easier', 'to', 'beat', '#', 'jetlag', '!']","['exactly', 'michellegielan', 'dublinairport', 'mych', 'easy', 'jetlag']"
22720,"['@', 'flysfo', 'had', 'the', 'best', 'ladies', 'helping', 'me', 'at', 'on', 'of', 'your', 'store', '!', 'they', 'need', 'raises', '!', 'pic.twitter.com/r0enskhytt']","['best', 'store']"
22721,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
22722,"['super', 'duper', 'news', 'from', '@', 'flysfo', '&', '@', 'hmshost', 'http', ':', '//tinyurl.com/gsnes73']","['super', 'duper', 'hmshost']"
22723,"['our', 'home', 'in', '#', 'capitola', 'is', 'for', 'sale', '!', 'it', ""'s"", 'just', '50', 'mins', 'to', '@', 'mazdaraceway']","['capitola', 'min', 'mazdaraceway']"
22724,"['check', 'out', '``', 'sfo', 'monthly', 'plane', 'spotter', 'meet-up', ""''"", 'https', ':', '//www.eventbrite.com/e/sfo-monthly-plane-spotter-meet-up-tickets-31492942238', '?', 'utm-medium=discovery', '&', 'utm-campaign=social', '&', 'utm-content=attendeeshare', '&', 'aff=estw', '&', 'utm-source=tw', '&', 'utm-term=listing', '…', '@', 'eventbrite']","['check', 'monthly', 'eventbrite']"
22725,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
22726,"['everything', 'is', 'expensive', 'at', '@', 'flysfo']","['everything', 'expensive']"
22727,['you'],[]
22728,"['at', 'least', 'your', 'close', 'to', 'the', 'facilities', '!', '!']","['least', 'close', 'facility']"
22729,"['#', 'verduck', ""'s"", 'been', 'to', 'san', 'francisco', 'this', 'week', 'and', 'checked', 'out', '@', 'sfomuseum', 'at', '@', 'flysfo', 'during', 'his', 'stay', '#', 'museuminanairportpic.twitter.com/ewfxpmcqmj']","['verduck', 'check', 'sfomuseum', 'stay']"
22730,"['the', '@', 'qantas', 'roo', 'sitting', 'at', 'the', 'stand', 'at', '@', 'flysfo', 'pic.twitter.com/xdpt5zdtfi']",['stand']
22731,"['two', '@', 'united', 'airlines', '#', 'boeing', '#', '737', 'landing', 'parallel', '@', 'flysfo', '#', 'airport', '#', 'avgeek', '#', 'airline', '#', 'aviationpic.twitter.com/dcrwhqfqom']",['two']
22732,"['enjoying', 'it', 'as', 'long', 'as', 'it', 'lasts', ':', '@', 'united', '747', 'n180ua', 'at', 'fl320', 'over', 'central', 'holland', 'on', 'her', 'way', 'from', '@', 'airport_fra', 'to', '@', 'flysfo', ':', 'pic.twitter.com/ve0nlga1zv']","['enjoy', 'last', 'central', 'holland']"
22733,"['.', '@', 'dfsofficial', ""'s"", '@', 'flysfo', 'shop', 'gains', '#', 'whisky', 'ambassador', 'accreditation', '-', 'the', 'first', 'dfs', 'na', '#', 'travelretail', 'outlet', 'to', 'do', 'so', 'http', ':', '//bit.ly/2jlcvze', 'pic.twitter.com/gcualhuxue']","['dfsofficial', 'shop', 'gain', 'whisky', 'ambassador', 'accreditation', 'first', 'dfs', 'travelretail', 'outlet']"
22734,"['off', 'to', 'the', 'us', '#', 'pondhockey', 'championship', 'tourney', 'w', 'my', '上海冰球的朋友', '#', '冰球', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', ')', 'https', ':', '//www.swarmapp.com/c/ipsfmxk1pxj']","['u', 'pondhockey', 'championship', 'tourney', 'w', '上海冰球的朋友', '冰球']"
22735,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
22736,"['great', '@', 'americanexpress', 'lounge', '@', 'flysfo', 'but', 'it', 'closesan', 'hour', 'to', 'early', 'pic.twitter.com/q71zlkln29']","['great', 'lounge', 'closesan', 'hour']"
22737,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
22738,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
22739,"['i', ""'m"", 'home', '.', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
22740,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
22741,"['los', 'angeles', 'to', 'san', 'fransisco', '-', 'united', 'mainliner', 'with', 'radar', '!', 'ca', '1959', 'http', ':', '//bit.ly/2jkjecf', '@', 'flylaxairport', '@', 'flysfo', '@', 'united', '@', 'douglasaircraft']","['fransisco', 'mainliner', 'radar', 'douglasaircraft']"
22742,"['yo', '@', 'flysfo', 'your', 'guys', 'wifi', 'got', 'hella', 'better', 'lol']","['wifi', 'hella']"
22743,"['landin', ""'"", 'it', '!', 'good', 'to', 'be', 'home', '!', '(', ';', '-', ')', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
22744,"['@', 'flysfo', 'hey']",[]
22745,"['i', ""'m"", 'so', 'happy', 'you', 'guys', 'are', 'all', 'friends', '.', 'like', 'you', 'have', 'no', 'idea', '.']",[]
22746,"['stop', 'being', 'a', 'snob', '.', 'i', ""'ve"", 'driven', 'over', 'a', 'million', 'and', 'a', 'half', 'miles', 'and', 'gm', 'does', ""n't"", 'comp', 'me', 'either', '!']","['stop', 'snob', 'gm', 'either']"
22747,"['the', '@', 'aircanada', 'a321', 'at', '@', 'flysfo', 'pic.twitter.com/bankrvunvi']",[]
22748,"['#', 'bmaradiant', 'yes', 'i', 'love', 'this', 'yoga', 'room', '!']","['love', 'yoga', 'room']"
22749,"['@', 'nbcnewyork', 'happens', '.', 'on', '11/23/16', 'at', '@', 'flysfo', 'had', 'a', 'guy', 'bump']","['nbcnewyork', 'happens']"
22750,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
22751,"['oooooooo', 'that', ""'s"", 'pretty', '!', '@', 'yvrairport', '@', 'dfwairport', '@', 'flysfo', '@', 'mco']",['oooooooo']
22752,"['heading', 'home', '.', 'sfo-', '>', 'sea', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
22753,"['can', 'you', 'keep', 'posting', 'throwback', 'photos', '?', 'i', 'love', 'them', '!']","['keep', 'throwback', 'love']"
22754,"['so', 'fresh']",[]
22755,"['love', 'that', 'floor', '!']","['love', 'floor']"
22756,['jaw-dropping'],[]
22757,"['we', 'don', '’', 't', 'have', 'a', 'terminal', 'a', 'but', 'we', 'have', 'an', 'wesome', 'new', 'terminal', '3', 'with', 'mazing', 'views', '@', 'yvrairport', '@', 'seatacairport', '@', 'dfwairport', '@', 'flysfo', '@', 'mcopic.twitter.com/sicb1ey7sa']","['terminal', 'wesome', 'terminal', 'mazing']"
22758,"['emoji', 'game', 'is', 'strong', 'with', 'yvr', '.']","['emoji', 'yvr']"
22759,"['we', 'see', 'what', 'you', 'did', 'there']",['see']
22760,"['shout', 'out', 'to', '@', 'alucobond', 'winner', 'of', '2016', 'mca', 'chairman', ""'s"", 'award', 'for', 'municipal', '@', 'flysfo', '@', 'fentressarch', '@', 'henselphelps', '@', 'hntbcorp', '@', 'metalassocpic.twitter.com/mg5gzw3gzh']","['shout', 'alucobond', 'winner', 'mca', 'chairman', 'municipal', 'fentressarch', 'henselphelps', 'hntbcorp']"
22761,['jealous'],[]
22762,"['so', 'long', '@', 'flysfo', 'and', 'air', 'china', ""'s"", '@', 'boeing', '748pic.twitter.com/blufgkv3yn']",[]
22763,"['seen', 'at', '@', 'flysfo', 'airport', '.', 'pic.twitter.com/trgahmmcqk']",['see']
22764,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
22765,"['lounge', 'contraband', '#', 'greenjuice', '@', 'flysfo', 'https', ':', '//www.instagram.com/p/bpvz8qsjgmi/']","['lounge', 'contraband', 'greenjuice']"
22766,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
22767,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
22768,"['slo', 'county', '#', 'airport', 'adds', 'another', 'flight', 'to', 'san', 'francisco', '@', 'flysfo', '@', 'united', 'http', ':', '//aviationpros.com/12298876']","['slo', 'another']"
22769,"['slo', 'county', '#', 'airport', 'adds', 'another', 'flight', 'to', 'san', 'francisco', '@', 'flysfo', '@', 'united', 'http', ':', '//aviationpros.com/12298876']","['slo', 'another']"
22770,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
22771,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
22772,"['back', 'home', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",['back']
22773,"['if', 'you', 'are', 'in', 'terminal', '2', '@', 'flysfo', 'come', 'by', '@', 'napafarmsmarket', 'to', 'sample', '#', 'neococoa', '#', 'heartsofchocolatetruffles', 'from', '11:00-2:00', 'today']","['terminal', 'sample', 'neococoa', 'heartsofchocolatetruffles']"
22774,"['really', 'enjoyed', 'this', 'article', '!']",['enjoy']
22775,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
22776,"['@', 'napafarmsmarket', 'congratulations', 'on', 'your', 'new', 'location', 'in', 'terminal', 'g', '@', 'flysfo', 'hope', 'the', '#', 'international', 'passengers', 'get', '``', 'lively', ""''"", 'with', 'uspic.twitter.com/qhbb883noq']","['location', 'terminal', 'g', 'passenger', 'lively']"
22777,"['good', 'up', 'on', 'ya', '@', 'flysfo', 'for', 'playing', '@', 'boniver', 'in', 'the', 'security', 'line', '.']","['boniver', 'security', 'line']"
22778,"['thanks', 'for', 'help', 'w/this', '#', 'airport', 'shops', 'story']","['thanks', 'shop']"
22779,"['thanks', 'for', 'help', 'w/this', '#', 'airport', 'shops', 'story']","['thanks', 'shop']"
22780,"['watch', 'planes', 'take', 'off', '&', 'land', 'from', '@', 'flysfo', 'from', 'our', 'outdoor', 'patio', '!', '#', 'sfairportmarriottpic.twitter.com/beaqhwbii5']","['take', 'outdoor']"
22781,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
22782,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
22783,"['an', '@', 'cathaypacific', '777-300er', 'cutting', 'it', 'a', 'little', 'close', 'to', 'a', 'tail', 'strike', 'in', 'takeoff', 'a', '@', 'flysfo', 'pic.twitter.com/75ftt2cugq']","['close', 'strike']"
22784,"['at', '@', 'flysfo', 'with', 'a', 'carry-on', 'full', '#', 'snacks', '.', '#', 'sfo', '#', 'tpe', '#', '14hrs', '#', 'cny']","['full', 'snack', 'cny']"
22785,"['see', 'you', 'in', '12', 'hours', 'nz', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']","['see', 'hour', 'nz']"
22786,"['taiwan', 'bound', '...', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
22787,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
22788,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
22789,"['ordered', 'a', 'medium', '..', 'got', 'a', 'smedium', '..', '?', '#', 'flysfo', '#', 'wendyspic.twitter.com/g9snb82xkp']","['medium', 'smedium']"
22790,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
22791,"['and', 'im', 'back', ':', ')', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",['back']
22792,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
22793,"['kudos', '@', 'flysfo']",[]
22794,"['i', ""'m"", 'on', 'my', '@', 'united', 'flight', 'about', 'to', 'head', 'to', 'the', 'runway', 'at', 'my', 'hub', '@', 'flysfo', 'about', 'to', 'head', 'too', 'my', 'second', 'hub', '@', 'flylaxairport', '!', '!']",[]
22795,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
22796,"['holy', 'guacamole', '!', 'the', '@', 'americanair', 'lounge', '@', 'flysfo', 'makes', 'fresh', 'guac', '!', '#', 'olepic.twitter.com/tn4mf07g0t']","['guacamole', 'lounge', 'guac']"
22797,"['@', 'united', 'the', 'club', 'lounge', 'team', 'here', 'at', 'my', 'hub', '@', 'flysfo', 'is', 'a', 'super', 'great', 'job', 'by', 'gate', '80', 'they', 'are', 'paul', 'o', '&', 'terry', '!', '!', 'there', 'the', 'best', '!', '!', 'pic.twitter.com/fpodq2sf6c']","['club', 'lounge', 'super', 'great', 'gate', 'terry', 'best']"
22798,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
22799,"['felt', 'far', 'less', ""'beat"", 'up', ""'"", 'on', 'my', '@', 'united', '@', 'flyeug', '>', '@', 'flysfo', '>', '@', 'dullesairport', 'trip', 'than', 'my', '@', 'alaskaair', '@', 'fly_yyj', '>', '@', 'seatacairport', '>', '@', 'flyeug', 'trip', '!']","['less', 'flyeug', 'dullesairport', 'flyeug']"
22800,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
22801,"['way', 'to', 'go', '@', 'bwi_airport', '!', 'airports', 'rule', '!', 'hehehe']",['hehehe']
22802,"['@', 'hudsongroup', '@', 'familyguyonfox', '@', 'hudson_news', '@', 'flysfo', '@', 'foxtv', 'pls', 'plz', 'pls', 'plz', 'help', 'us', 'at', 'https', ':', '//www.gofundme.com/operation-i-heart-dawf-wwjd4dawf', '…', 'help', 'us', 'too', 'plz']","['hudsongroup', 'familyguyonfox', 'foxtv', 'u', 'u']"
22803,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
22804,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
22805,"['just', 'clipped', 'a', '@', 'thetileapp', 'mate', 'onto', 'my', 'new', '@', 'booqbagsus', 'coba', 'squeeze', 'backpack', '.', 'looking', 'forward', 'to', 'my', 'first', 'trip', '@', 'flysfo', 'to', '@', 'flylaxairportpic.twitter.com/6zxckngine']","['thetileapp', 'mate', 'onto', 'booqbagsus', 'coba', 'squeeze', 'backpack', 'first']"
22806,"['brixton', 'is', 'here', 'and', 'ready', 'to', 'cuddle', '.', 'he', ""'s"", 'headed', 'to', 't3', '.', '#', 'woof', '#', 'woofwoofwednesday', '#', 'wagbrigade', '#', 'sfopic.twitter.com/sbyp4n3cel']","['cuddle', 'woofwoofwednesday']"
22807,"['sfo', 'seeks', 'public', 'safety', 'dispatchers', '--', 'connect', 'people', 'with', 'emergency', 'services', '!', 'apply', 'today', '!', '#', 'jobs', '#', 'flysfo', 'https', ':', '//www.jobaps.com/sf/sup/bulpreview.asp', '?', 'r1=cbt', '&', 'r2=9202', '&', 'r3=901798', '…']","['seek', 'public', 'safety', 'connect', 'people', 'service', 'apply']"
22808,"['we', 'have', 'a', 'new', 'one']",['one']
22809,"['waiting', 'on', 'a', 'very', 'delayed', '@', 'virginamerica', 'fly', 'from', '@', 'seatacairport', 'to', '@', 'flysfo', 'but', 'spotted', 'this', 'pic.twitter.com/fuueg34jzc']","['wait', 'delayed']"
22810,"['waiting', 'on', 'a', 'very', 'delayed', '@', 'virginamerica', 'fly', 'from', '@', 'seatacairport', 'to', '@', 'flysfo', 'but', 'spotted', 'this', 'pic.twitter.com/ovfc68nv9j']","['wait', 'delayed']"
22811,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
22812,"['got', 'a', 'sweet', 'new', 'hoodie', 'from', '@', 'anthraxpaintbal', 'the', 'question', 'is', 'do', 'i', 'wear', 'it', 'from', '@', 'flysfo', 'to', '@', 'flylaxairport', 'and', 'will', '@', 'tsa', 'have', 'an', 'issue', '?', 'pic.twitter.com/tfg03dshho']","['hoodie', 'anthraxpaintbal', 'tsa']"
22813,"['finally', 'heading', 'home', '.', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
22814,"['a', 'sad', 'site', 'to', 'see']",['see']
22815,"['thanks', '!', 'any', 'more', 'talk', 'of', 'an', 'outdoor', 'viewing', 'platform', 'from', 'up', 'there', '?', 'would', 'be', 'so', 'cool', ':', ')']","['thanks', 'outdoor', 'platform', 'would']"
22816,"['homeward', 'bound', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
22817,"['love', 'the', '@', 'united', 'tails', '!']",['love']
22818,"['hopefully', 'never', '.', 'make', 'it', 'into', 'a', 'museum']",['never']
22819,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
22820,"['mid', 'february', 'the', 'process', 'will', 'begin', '.', '#', 'sfo']","['mid', 'february', 'process']"
22821,"['i', 'was', 'just', 'thinking', 'the', 'same', 'thing', 'as', 'i', 'am', 'at', 'sfo', 'flying', 'out', 'this', 'morning', '!', 'take', 'it', 'down', '!', 'now', '!']",['take']
22822,"['hey', '@', 'flysfo', 'when', ""'s"", 'that', 'old', 'tower', 'coming', 'down', '?', 'pic.twitter.com/3gqx5mhpc0']",[]
22823,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
22824,"['@', 'fly2ohare', '@', 'fly2midway', '@', 'flysfo', '@', 'dfwairport', '@', 'iflymia', '@', 'flylaxairport', '@', 'sandiegoairport', '@', 'seatacairport', '@', 'lasairport', 'please', 'take', 'note', '!', 'pairbins']","['please', 'take', 'pairbins']"
22825,"['headed', 'to', '#', 'imm', 'in', '#', 'nyc', '.', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",['imm']
22826,"['at', '@', 'flysfo', 'en', 'route', 'to', '@', 'dulles_airport', 'via', '@', 'united', '.', 'nice', 'day', 'here', '.']","['via', 'nice']"
22827,"['@', 'delta', 'thanks', 'as', 'always', 'for', 'the', '#', 'amazing', 'customer', 'service', 'at', 'sfo', '!', 'love', 'you', 'guys', '!', '@', 'flysfo', 'pic.twitter.com/xsjqko0vqg']","['thanks', 'always', 'amazing', 'service', 'love']"
22828,"['gate', 'agents', 'were', 'super', 'nice', '!', 'so', 'kudos', 'to', 'them', '@', 'flysfo']","['gate', 'super', 'nice']"
22829,"['here', 'are', 'the', 'links', 'to', 'the', 'downloads', ':', 'http', ':', '//mobilepassport.us']",['downloads']
22830,"['by', 'the', 'way']",[]
22831,['hi'],[]
22832,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
22833,"['seattle', '>', 'portland', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
22834,"['the', '@', 'airfrance', 'skyteam', 'livery', '777-300er', 'taxiing', 'in', 'at', '@', 'flysfo', 'pic.twitter.com/fyqnq0ly4v']","['skyteam', 'livery', 'taxiing']"
22835,"['the', 'bleak', '#', 'future', 'of', 'the', '#', 'payphone', '``', 'for', 'decorative', 'purposes', 'only', ""''"", 'as', 'seen', '@', 'flysfo', '...', 'pic.twitter.com/sxbnv5rsbn']","['bleak', 'payphone', 'decorative', 'purpose', 'see']"
22836,"['flight', 'delayed', '...', 'ipa', 'helps', '-', 'drinking', 'a', 'goose', 'ipa', 'by', '@', 'gooseisland', 'at', '@', 'flysfo', '—', 'http', ':', '//untp.beer/s/c409758047', '#', 'photo']","['delayed', 'drink']"
22837,"['and', 'another', 'one', '!', 'tsa', 'is', 'a', 'breeze', '!', '#', 'sfo', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', ')', 'https', ':', '//www.swarmapp.com/c/gej1uutlo9v', 'pic.twitter.com/jlgkeaqscu']","['another', 'one', 'tsa']"
22838,"['@', 'flysfo', 'yo', 'what', ""'s"", 'the', 'deal', '?', 'people', 'using', 'intl', 'departure', 'level', 'for', 'pickups', '?', 'no', 'enforcement', 'of', 'idling/parking', '.', 'not', 'a', 'single', 'cop', '.']","['people', 'departure', 'pickup']"
22839,"['woohoo', '!', '!', '!', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
22840,"['back', 'in', 'sf', '-', 'around', '?', 'let', ""'s"", 'grab', 'coffee', '!', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']","['back', 'around', 'coffee']"
